-8.1771	1.63569	0.383409	0.423698	0.299257	0.247477	0.190281	0.130222	0.169066	0.143309	0.158751	0.0967697	0.137039	0.118307	0.0744334	0.0949739	0.0625388	0.0756052	0.0200042	0.063371	0.0126945	0.0123905	0.0311233	0.0149811	0.0380848	-0.0369494	0.03344	0.0232689	0.0324707	-0.0186786	-0.00353169	-0.00874573	0.00371222	0.0360883	-0.0235917	0.0183647	-0.015677	0.0158983	-0.0246288	-0.00477515
-8.2633	1.74831	0.309289	0.517164	0.240593	0.325208	0.161462	0.204965	0.143958	0.203254	0.141046	0.159927	0.12599	0.169178	0.0853135	0.133419	0.080885	0.106954	0.0478997	0.0819903	0.0423607	0.0308661	0.0533647	0.0378158	0.0500127	-0.00780816	0.0338885	0.0553617	0.0395261	0.00805322	-0.00856017	0.0100119	0.00672481	0.0515477	-0.0111097	0.0216298	-0.0021924	0.0151686	-0.0179554	-0.0122503
-9.15163	1.51678	0.472698	0.488197	0.339882	0.3618	0.196884	0.264314	0.163782	0.253309	0.164848	0.246319	0.175404	0.213998	0.170395	0.177594	0.136101	0.195407	0.0580026	0.134442	0.104989	0.0626036	0.0715767	0.108181	0.105948	0.0372113	0.0240575	0.121266	0.0947918	0.00590687	0.00360298	-0.00312902	0.0313286	0.0487171	0.0532441	0.000370887	0.000917377	0.0507553	-0.0542623	-0.029833
-9.25088	1.3795	0.47491	0.492377	0.423076	0.326628	0.264961	0.316414	0.191117	0.228392	0.18308	0.264947	0.212747	0.149573	0.181861	0.197201	0.1451	0.189463	0.110618	0.109395	0.118718	0.0979666	0.087666	0.133478	0.112869	0.0334104	0.0240818	0.0780037	0.0444291	0.00584617	0.0189394	-0.0219599	-0.0122733	0.0205195	0.0339157	-0.0521723	0.0266725	0.0574462	-0.0254116	-0.0329695
-9.2786	1.38969	0.50611	0.527041	0.382913	0.325338	0.261692	0.243516	0.203057	0.24471	0.197886	0.255259	0.258702	0.176292	0.197374	0.177095	0.123619	0.182241	0.178021	0.108888	0.134767	0.132914	0.0689372	0.0872903	0.112361	0.0375759	0.0819125	0.10454	0.017495	-0.0286322	-0.0368556	-0.0402054	0.00386822	0.0411034	-0.00443879	-0.061071	0.00186106	-0.0581081	-0.0418008	-0.049134
-9.46577	1.38118	0.567454	0.569219	0.297589	0.29094	0.363751	0.295657	0.266611	0.284792	0.214759	0.249429	0.227015	0.189731	0.122791	0.074696	0.115711	0.15166	0.122384	0.111793	0.21019	0.110052	0.100477	0.117037	0.132354	0.0568558	0.0859521	0.0552805	0.012741	-0.0223423	0.00636905	-0.0160834	-0.0211835	-0.0122786	-0.0155351	-0.0192966	-0.000839737	-0.0700864	-0.0306176	-0.0175056
-9.2946	1.43456	0.503715	0.541781	0.345064	0.305697	0.306502	0.255805	0.251827	0.210287	0.189876	0.215224	0.194078	0.166748	0.157655	0.135368	0.105814	0.118459	0.154414	0.127342	0.0882232	0.0746232	0.109732	0.0964394	0.0275183	0.0457263	0.0690654	0.0503252	0.0440918	-0.0458104	-0.0102091	0.0307991	-0.0327713	0.0232161	0.0145327	-0.0307314	-0.00374329	0.0257009	-0.0358062	-0.0398663
-9.30605	1.41348	0.51708	0.515388	0.382592	0.293178	0.218068	0.318276	0.259021	0.212549	0.159089	0.153973	0.0920828	0.0884909	0.143821	0.122688	0.12812	0.0645025	0.139802	0.154768	0.0553277	0.0231946	0.0878027	0.063487	-0.00211616	0.0232948	0.061658	0.0778056	0.0658586	-0.00638289	0.0657758	0.0598571	-0.0230869	0.0457012	0.0179425	0.0296856	0.0365424	0.0438162	0.00387961	0.0148188
-9.4777	1.33444	0.498026	0.429918	0.433632	0.383487	0.217014	0.238728	0.201813	0.237334	0.188164	0.199385	0.102021	0.11042	0.214237	0.227549	0.118658	0.0663743	0.15489	0.167394	0.042074	-0.0147671	0.128588	0.119926	0.0121226	0.0136939	0.0289013	0.0375233	0.08892	-0.024585	0.129317	0.052709	0.00179258	0.0816411	0.13576	0.11508	0.0666836	0.0310526	-0.0280536	-0.0644993
-9.51554	1.2151	0.545194	0.375462	0.405026	0.376959	0.208865	0.272856	0.131073	0.239339	0.171823	0.181593	0.124844	0.24776	0.211721	0.218767	0.0807053	0.0681032	0.187579	0.21873	0.127224	0.0123998	0.123209	0.0884634	0.0862594	0.0524616	0.0488835	0.0668601	0.0449101	-0.0633976	0.0838724	0.0897583	0.00971424	0.0885345	0.10038	-0.0278164	0.0773966	0.0354509	0.0356609	-0.0851287
-9.44339	1.27505	0.560121	0.440166	0.449727	0.342714	0.252645	0.290142	0.144776	0.291806	0.216163	0.19828	0.132074	0.193171	0.13815	0.1441	0.0833526	0.101265	0.0984131	0.0997043	0.0777874	-0.0247057	0.115293	0.105717	0.104553	0.0460708	0.0365412	0.129444	0.104394	0.00204163	-0.0166568	0.0831722	-0.0503843	-0.0236258	-0.0188518	-0.0162318	0.0186634	-0.00143405	0.0466334	0.0123659
-9.5635	1.27714	0.559903	0.391718	0.375515	0.304482	0.309469	0.37609	0.161138	0.192066	0.142189	0.237283	0.245196	0.272028	0.203146	0.0993545	0.0991915	0.109272	0.131734	0.112319	0.110647	-0.0798603	0.0605899	0.164938	0.0612634	0.0212246	0.0731027	0.119549	0.140023	-0.0301124	0.0702009	0.143114	-0.0335696	-0.0546237	0.00713978	0.0639447	-0.0597078	-0.0773137	-0.0221327	-0.0617441
-9.72479	1.14746	0.512905	0.407709	0.279029	0.218381	0.214665	0.322569	0.217608	0.0856907	0.179783	0.330617	0.331109	0.311867	0.246504	0.153584	0.127202	0.0767661	0.241748	0.289391	0.19169	0.0719501	0.115879	0.213518	0.145633	-0.0637845	0.0227167	0.162775	0.15867	-0.0390247	0.0788136	0.148568	-0.00995338	-0.0837112	-0.0164713	0.0535229	-0.0883981	-0.0473821	-0.0981182	-0.183577
-9.55385	1.20445	0.465988	0.470415	0.326426	0.216422	0.16873	0.269971	0.298454	0.218926	0.229533	0.308675	0.218196	0.231058	0.188079	0.115266	0.135417	0.0859458	0.180516	0.201248	0.114106	0.112719	0.0327418	0.140975	0.205112	0.0451115	0.0231158	0.17392	-0.0213961	-0.0698358	-0.0207978	-0.0324853	0.00208553	-0.0325575	0.0200865	-0.0158224	0.0663365	0.0639423	-0.0151281	0.0352583
-9.56587	1.19888	0.474841	0.488066	0.362925	0.279188	0.176836	0.243257	0.204215	0.187424	0.229004	0.282491	0.209662	0.238683	0.176505	0.185709	0.109793	0.215668	0.192523	0.195414	0.0375903	0.0159987	0.0317965	0.112076	0.142312	-0.00437035	-0.067476	0.165194	0.0387781	0.0610079	0.00101588	-0.0950678	-0.00268338	0.0725299	0.0591845	-0.0249583	-0.0229436	0.00334476	-0.0995153	-0.0754609
-9.54531	1.18616	0.429032	0.470454	0.355558	0.310393	0.195693	0.324101	0.146142	0.128438	0.193993	0.257066	0.161879	0.13253	0.179139	0.249338	0.184269	0.203192	0.137102	0.147527	0.0048461	0.0291618	0.0508938	0.0438095	0.138882	0.0473761	-0.0875847	-0.0200356	0.00756753	0.0972679	0.0573307	-0.044035	0.0820779	0.138141	0.0340021	0.128963	-0.018231	0.0636796	-0.0101296	-0.128783
-9.50535	1.19552	0.451662	0.419795	0.384148	0.263283	0.233909	0.339018	0.22422	0.187982	0.167079	0.229931	0.148605	0.0785767	0.174907	0.177906	0.156036	0.166885	0.0886706	0.141529	0.114857	0.0624793	0.0415595	0.040292	0.124608	0.111457	-0.0211815	0.0550209	-0.0168379	0.0421691	0.0864473	0.0424062	0.0415018	0.0164216	-0.0665581	0.132622	-0.0540584	-0.0329327	-0.0372806	-0.099052
-9.46989	1.30966	0.481278	0.442036	0.446806	0.316437	0.245044	0.280497	0.247902	0.227572	0.197247	0.23971	0.0962879	0.0404212	0.164164	0.158611	0.164105	0.151887	0.0408689	0.0680372	0.0791555	0.112509	0.0963754	0.118331	0.0496567	-0.00200886	0.0759448	0.139956	0.0486491	-0.0352526	-0.00315467	0.0940143	0.0836419	0.00822108	-0.116721	0.0405763	-0.0537296	-0.0461266	-0.0766231	-0.0414487
-9.56864	1.25281	0.385784	0.404831	0.506746	0.375873	0.280526	0.236433	0.243337	0.230693	0.184394	0.274028	0.151197	0.130771	0.277148	0.225297	0.14784	0.115351	0.110904	0.0676564	0.0680864	0.171231	0.134702	0.157501	-0.0374882	-0.0111348	0.119523	0.0802367	0.0263036	-0.00513439	-0.0309826	0.109229	0.0147746	-0.0224115	-0.0973469	-6.52866e-06	0.0139006	-0.0881537	-0.142071	-0.11912
