-7.91408	1.53636	0.338476	0.369324	0.19949	0.216178	0.104382	0.108511	0.0770018	0.0968114	0.0528903	0.0668059	0.0270201	0.0581569	0.00761048	0.0321305	0.0285273	0.0305118	-0.0313404	0.00761829	0.0237114	-0.00255294	-0.00829857	-0.0202156	-0.0181315	-0.0345577	-0.0174441	0.0239293	-0.0097427	-0.0314687	-0.0115499	-0.0183697	0.0168674	-0.0421055	-0.0159051	-0.0107529	-0.0120407	-0.0334732	-0.0132041	-0.0360018
-8.00773	1.55046	0.396722	0.404339	0.248705	0.249763	0.15401	0.147979	0.121252	0.132503	0.0956737	0.101311	0.068425	0.0893826	0.0471523	0.0637775	0.0633894	0.0583594	0.00184029	0.0334948	0.0524033	0.0251711	0.0146229	-0.000234283	-0.00151568	-0.0176544	0.00328741	0.0461174	0.0116804	-0.0169501	0.000926692	0.00101611	0.0312437	-0.0294856	-0.0106585	0.000838578	-0.00509927	-0.0296427	-0.0166555	-0.0398434
-9.18087	1.48198	0.490347	0.514378	0.383481	0.341634	0.206803	0.238018	0.192026	0.21166	0.131442	0.164846	0.18963	0.129898	0.0513104	0.157101	0.0993855	0.0983112	0.0483425	0.110128	0.130769	0.0831054	0.0543116	0.0435753	0.0460977	0.00388016	0.0947618	0.126356	0.0452282	-0.00989449	0.0713788	0.0127916	0.0282429	-0.0314105	-0.0179275	0.040485	-0.0327754	-0.0603877	-0.0731583	-0.0823748
-9.39138	1.35456	0.475172	0.447707	0.429707	0.344315	0.240875	0.290572	0.215795	0.192979	0.20547	0.208014	0.180787	0.0936426	0.149193	0.223419	0.0782326	0.09327	0.169312	0.140843	0.0848839	0.0822444	0.0773531	0.0916411	0.0555214	0.0526784	0.0649416	0.124571	0.0454773	0.0129564	0.0123481	0.00755896	0.0570973	-0.0657647	-0.0887045	-0.0151531	-0.0129773	-0.00751027	-0.0355829	-0.0116198
-9.44342	1.39355	0.597592	0.437655	0.368947	0.256682	0.176807	0.274547	0.232257	0.195274	0.207359	0.159631	0.117903	0.0538577	0.184288	0.206152	0.107519	0.170856	0.258368	0.221695	0.0949229	0.108359	0.0776225	0.0396202	0.053271	0.0489018	0.0450252	0.115095	0.0603625	0.0936206	0.0988693	0.0100984	0.0824303	-0.0725185	-0.0335301	0.0537771	0.041231	0.00403441	-0.149339	-0.0635956
-8.94679	2.01271	0.836816	0.415688	0.247236	0.131324	0.125086	0.244165	0.205108	0.179518	0.0880942	0.0858703	0.0407345	0.0816849	0.143286	0.0509647	0.0474464	0.0373908	0.0877793	0.0799464	-0.00697876	-0.00973724	0.00777132	0.0529352	-0.00108395	-0.0487714	0.0128695	0.0623515	0.0312554	0.028802	0.0643456	-0.0372953	0.0391552	-0.0188763	-0.00455683	-0.00332714	0.030715	0.0538562	-0.0778791	-0.0651321
-8.91507	2.20724	0.875452	0.270487	0.058369	0.106844	0.0532	0.155911	0.0842438	0.144548	0.00682333	0.00878365	-0.0690877	-0.00563626	0.0761517	-0.0549601	-0.0127278	-0.035987	-0.0219527	0.0381493	-0.0795607	-0.0832482	-0.0675863	0.0174778	-0.0886259	-0.0931011	-0.019881	-0.0225667	-0.014169	-0.0552942	0.0550301	-0.113522	0.0294461	-0.0407252	-0.0070811	-0.017917	-0.016205	0.0304953	-0.0149748	-0.0587931
-9.07421	2.01033	0.926625	0.385957	0.120084	0.137075	0.0476425	0.236673	0.162597	0.179097	0.0159435	0.0807221	-0.0365413	0.0515897	0.0380314	0.0102976	0.0405255	-0.0294379	-0.0113642	0.0423111	-0.0115263	-0.0353921	-0.0513504	-0.0496344	-0.075302	0.0258461	-0.0125015	-0.079128	-0.0281325	0.0356249	0.0281168	-0.115883	0.0680807	-0.0622963	0.0508779	0.00926766	-0.0644446	0.0936902	-0.00138769	-0.0849216
-9.42938	1.33261	0.715289	0.498991	0.410711	0.277078	0.144915	0.383791	0.300833	0.195609	0.02363	0.233866	0.121811	0.142881	0.0148717	0.0353555	0.0705577	-0.0439844	0.105939	0.157787	0.0100422	0.0137308	0.073044	0.079584	-0.0811787	0.0734261	0.106884	0.052065	-0.0526405	0.0292334	0.0425719	0.0578872	0.0847497	-0.0423281	0.0688682	0.128211	0.05475	0.0570713	0.00650927	-0.114409
-9.49702	1.20273	0.625228	0.519741	0.430094	0.338496	0.158732	0.280428	0.243807	0.2066	0.0649633	0.235216	0.10289	0.122456	0.0419814	0.070161	0.0498504	-0.0338109	0.0847207	0.134172	-0.0296386	-0.0269057	0.181458	0.161709	-0.0264319	0.11164	0.232991	0.194674	0.0454898	0.0672795	0.095633	0.156065	0.00358869	0.00229714	0.0384137	0.0531043	0.0242872	0.0832057	-0.0171964	-0.0869503
-8.46213	1.76191	0.00300525	0.119676	0.381732	0.314731	0.0174454	0.259389	0.192319	-0.00440775	0.191629	0.151177	-0.0113415	0.186581	0.0631186	0.0414679	0.0946582	0.0541157	0.0344255	0.0589761	0.0583057	0.00655968	0.0609185	0.0255575	0.019568	0.0341539	0.0365913	0.0166933	0.0487165	0.0318745	0.0379949	0.0378881	0.0245955	0.0267454	0.0363089	0.0149334	0.0197941	0.0163745	0.0204244	0.00889577
-6.80419	2.11263	-0.199533	-0.0193974	-0.159887	-0.12265	0.112884	0.221383	0.0358483	-0.318817	0.0797578	0.313798	-0.067009	0.163871	0.351742	0.167307	0.227746	-0.0460893	-0.273506	-0.028426	0.054351	0.213396	0.0196076	-0.203086	0.0166277	0.210026	-0.0722675	-0.107039	0.0275527	0.120347	0.0327845	0.126253	0.221343	0.0461954	0.0750915	0.109625	-0.162467	-0.100909	0.155733	0.0588554
-5.57743	2.37211	-0.215547	-0.10528	-0.248161	-0.111966	0.0179819	0.108184	-0.0724212	-0.472864	-0.00919865	0.162873	-0.261916	-0.0162416	0.140807	-0.144447	-0.0467585	-0.0103262	-0.143908	0.106528	-0.086276	0.140931	0.0100386	-0.119743	-0.0621324	0.0944418	-0.273787	-0.15553	-0.0182527	0.104328	0.138369	0.134088	0.195179	-0.122886	-0.0831469	0.163551	0.0269172	-0.015176	-0.0408815	-0.142122
