-8.5713	1.68694	0.210887	0.471491	0.132336	0.27142	0.0840539	0.1618	0.0742704	0.112351	0.0592484	0.0807715	0.031167	0.066002	0.0425588	0.0479328	0.0121516
-8.82515	1.6979	0.249683	0.488268	0.166642	0.289164	0.116717	0.180138	0.104174	0.131165	0.0870151	0.098474	0.0562558	0.0834979	0.0672149	0.0644171	0.0311302
-10.0026	1.41987	0.528676	0.39736	0.310364	0.286941	0.210368	0.220163	0.167751	0.161977	0.172053	0.139072	0.115307	0.136052	0.129706	0.102538	0.0882502
-10.3881	1.1358	0.658609	0.444967	0.338718	0.35224	0.263963	0.227442	0.155096	0.208882	0.22235	0.187122	0.198487	0.198285	0.162264	0.0962739	0.148052
-10.5681	0.992286	0.614121	0.40159	0.341337	0.349952	0.236138	0.230932	0.236743	0.320783	0.243565	0.13357	0.18343	0.228049	0.197298	0.127864	0.186851
-10.478	1.07042	0.588086	0.361852	0.372856	0.328479	0.177304	0.155024	0.230504	0.283328	0.189953	0.159037	0.223642	0.259824	0.185267	0.114179	0.165722
-10.4272	1.12185	0.619532	0.371609	0.371714	0.378006	0.253102	0.220371	0.262667	0.264445	0.229382	0.256523	0.257873	0.277684	0.162989	0.0810982	0.133862
-10.5029	1.00373	0.588155	0.405512	0.466554	0.422252	0.250224	0.232103	0.265034	0.283625	0.240233	0.309427	0.264472	0.268273	0.18574	0.110014	0.153022
-10.4806	0.978241	0.554434	0.377598	0.408127	0.378284	0.260911	0.169102	0.178187	0.249603	0.255621	0.242568	0.175552	0.147953	0.18409	0.143921	0.188473
-10.4054	1.03619	0.535879	0.38733	0.379825	0.281762	0.236489	0.19006	0.17211	0.19181	0.237072	0.20488	0.23173	0.161427	0.182334	0.137603	0.171357
-10.3461	1.08359	0.520153	0.420862	0.351189	0.254238	0.255307	0.234035	0.193615	0.201538	0.199317	0.153182	0.178991	0.16796	0.167586	0.136925	0.163243
-10.3236	1.12779	0.548011	0.350344	0.281347	0.255464	0.204963	0.168507	0.169448	0.190233	0.205339	0.19543	0.208052	0.165481	0.169856	0.150447	0.184238
-10.3334	1.12966	0.630341	0.442495	0.313308	0.285343	0.216387	0.231517	0.220089	0.196437	0.226606	0.203221	0.183717	0.145401	0.125979	0.13365	0.169079
-10.2656	1.1733	0.574337	0.406853	0.347585	0.339453	0.274696	0.270861	0.211282	0.180436	0.211191	0.19625	0.18794	0.145265	0.0713706	0.127494	0.147133
-10.2342	1.2464	0.572977	0.371637	0.361742	0.279527	0.235763	0.236467	0.208277	0.16907	0.187965	0.192143	0.180422	0.176638	0.129869	0.165198	0.146082
-10.3243	1.21308	0.627141	0.427743	0.368279	0.286301	0.267148	0.262189	0.275114	0.244639	0.204667	0.182851	0.172253	0.156829	0.199099	0.212243	0.140422
-10.2265	1.23172	0.604614	0.438091	0.356137	0.300661	0.22854	0.223154	0.251455	0.277653	0.189605	0.183775	0.243184	0.210444	0.198071	0.14014	0.0918977
-10.3286	1.11996	0.587511	0.428352	0.344739	0.296793	0.257047	0.251963	0.282675	0.34185	0.203393	0.215118	0.222165	0.199235	0.154996	0.126165	0.129316
-10.4623	1.03141	0.6016	0.421373	0.350213	0.338104	0.311796	0.278094	0.335433	0.323165	0.194998	0.162439	0.126014	0.181977	0.16873	0.139007	0.162909
-10.3101	1.15886	0.601765	0.417831	0.364043	0.311871	0.289496	0.236073	0.283338	0.21443	0.1782	0.164929	0.150306	0.215814	0.164815	0.14592	0.153204
-10.4054	1.09599	0.609368	0.439759	0.397011	0.300288	0.296849	0.318755	0.279243	0.208416	0.183725	0.202228	0.173928	0.200599	0.132626	0.144598	0.146096
-10.6398	0.913002	0.631614	0.495021	0.496324	0.42043	0.325531	0.281894	0.223935	0.198651	0.198652	0.191378	0.181579	0.185047	0.196925	0.188548	0.221109
-10.4238	1.06962	0.574663	0.402549	0.370594	0.336302	0.319456	0.296317	0.262676	0.227708	0.23843	0.208788	0.199669	0.186655	0.179564	0.183086	0.160999
-10.3748	1.14181	0.625983	0.437137	0.374068	0.308449	0.284918	0.290608	0.278493	0.278782	0.186883	0.167137	0.196901	0.187676	0.141393	0.198468	0.195028
-10.5566	0.969878	0.650785	0.403433	0.372376	0.329754	0.273672	0.306872	0.301164	0.36842	0.315566	0.236464	0.197954	0.177224	0.1341	0.225289	0.311241
-10.2746	1.15426	0.608454	0.340849	0.363528	0.319782	0.241527	0.237497	0.238138	0.224913	0.275467	0.20239	0.154093	0.186203	0.190062	0.181681	0.183646
-10.2408	1.17334	0.611844	0.339676	0.359256	0.281732	0.272361	0.255873	0.245974	0.200444	0.214765	0.22153	0.210489	0.240861	0.208573	0.183927	0.125596
-10.3687	1.11293	0.694524	0.387461	0.401752	0.331174	0.344783	0.301759	0.261193	0.238772	0.192166	0.218616	0.194366	0.224442	0.20574	0.115696	0.0546012
-10.2722	1.12363	0.630058	0.35087	0.351506	0.27988	0.238174	0.240483	0.215171	0.223199	0.177113	0.221146	0.195164	0.172116	0.222891	0.155465	0.151343
-10.3923	1.04843	0.621991	0.401407	0.46076	0.372095	0.243814	0.237432	0.233896	0.27147	0.204529	0.223269	0.207902	0.154984	0.16521	0.0975084	0.118553
-10.6172	0.903057	0.670005	0.469344	0.532775	0.502631	0.265766	0.277551	0.249879	0.313044	0.209718	0.195601	0.139645	0.053041	0.0791807	0.034203	0.135842
