-9.20863	1.37257	0.44819	0.333205	0.240626	0.177469	0.151694	0.149847	0.10267	0.122544	0.0842472	0.0837807	0.0768739	0.0621435	0.0345659	0.0137838	0.0526146
-9.23212	1.42348	0.480352	0.377132	0.279696	0.221119	0.191571	0.184846	0.143607	0.154825	0.122088	0.118337	0.110592	0.0952941	0.0672118	0.0521432	0.0783835
-10.1362	1.23175	0.571307	0.39658	0.386491	0.301617	0.210284	0.245341	0.241381	0.203422	0.212254	0.229573	0.238706	0.155575	0.0978405	0.127811	0.142456
-10.207	1.25321	0.615902	0.415727	0.378776	0.340518	0.285349	0.274852	0.229184	0.208025	0.235397	0.204105	0.204825	0.187138	0.165773	0.179117	0.173564
-10.2595	1.20241	0.603356	0.469451	0.409018	0.369403	0.346122	0.267616	0.202345	0.206368	0.235731	0.171196	0.184211	0.218526	0.204282	0.185741	0.140692
-10.1255	1.24743	0.548383	0.432999	0.360557	0.271777	0.247927	0.240153	0.218286	0.204671	0.222427	0.179422	0.152704	0.191449	0.187227	0.166376	0.13435
-10.3571	1.08522	0.536536	0.41241	0.37612	0.299427	0.24229	0.271057	0.261023	0.234707	0.194465	0.202607	0.200659	0.202486	0.149574	0.135987	0.146354
-10.4972	0.986985	0.534615	0.401877	0.45851	0.370144	0.196302	0.232632	0.29887	0.344177	0.231228	0.156123	0.201315	0.229921	0.182801	0.180907	0.17562
-10.4063	1.06801	0.55831	0.343851	0.443264	0.383784	0.253059	0.208554	0.234577	0.271634	0.224852	0.107818	0.137612	0.257342	0.208303	0.157195	0.113274
-10.4778	1.02435	0.597406	0.349888	0.394585	0.319478	0.217518	0.164641	0.195644	0.223791	0.199312	0.138972	0.0935151	0.236445	0.192757	0.162286	0.0993476
-10.4222	1.01328	0.518771	0.357651	0.369179	0.291853	0.183731	0.163019	0.212836	0.289824	0.236523	0.194793	0.154847	0.242438	0.174229	0.129094	0.119633
-10.3885	1.07046	0.603564	0.450883	0.430125	0.343056	0.334142	0.274195	0.219663	0.285925	0.276028	0.225914	0.16492	0.200373	0.160819	0.150919	0.130996
-10.4715	1.03573	0.67655	0.499802	0.456011	0.289034	0.307344	0.272159	0.204205	0.294832	0.357567	0.310243	0.240597	0.205858	0.150084	0.138149	0.135157
-10.3073	1.13968	0.610808	0.38771	0.349486	0.274792	0.274237	0.256889	0.223208	0.253358	0.231031	0.196047	0.189463	0.155464	0.167384	0.13428	0.119955
-10.2201	1.23094	0.643463	0.422647	0.320818	0.309954	0.298365	0.248462	0.225385	0.228517	0.206415	0.18164	0.219342	0.174971	0.197082	0.171909	0.129542
-10.2626	1.13048	0.572419	0.434033	0.367199	0.325024	0.295909	0.246376	0.288449	0.25926	0.208434	0.21607	0.190805	0.18226	0.163553	0.156433	0.150268
-10.1673	1.17509	0.5309	0.388786	0.309508	0.295659	0.247555	0.195853	0.244613	0.2176	0.199079	0.227439	0.152189	0.182066	0.196706	0.149974	0.148013
-10.3705	0.991002	0.493087	0.417603	0.358443	0.350389	0.247145	0.192396	0.218331	0.259965	0.177689	0.198654	0.123322	0.187188	0.22458	0.171256	0.120185
-10.3695	1.0689	0.551114	0.440643	0.378635	0.386355	0.25456	0.208227	0.222164	0.264726	0.172369	0.200431	0.150276	0.124751	0.130843	0.153314	0.10106
-10.2899	1.10519	0.526868	0.369692	0.306448	0.309445	0.197234	0.170715	0.20548	0.193925	0.163103	0.140521	0.16193	0.188589	0.123309	0.142173	0.0872209
-10.252	1.20166	0.58344	0.395596	0.381138	0.335916	0.221719	0.17805	0.198684	0.192067	0.198925	0.207713	0.203022	0.212808	0.114696	0.177134	0.097558
-10.3647	1.07545	0.513234	0.405963	0.458349	0.316823	0.19526	0.17108	0.197218	0.275242	0.250821	0.236561	0.170672	0.225558	0.158416	0.177147	0.139039
-9.9184	1.18684	0.623163	0.492435	0.321437	0.252743	0.150107	0.166207	-0.153386	0.121222	0.097855	-0.0493934	0.0622059	0.214359	0.211178	0.174951	0.170254
-8.27488	1.51706	0.521562	0.376072	0.161377	0.0627292	0.0123041	0.117068	-0.181649	-0.0404845	-0.0229329	-0.043642	-0.110252	-0.0378498	0.0301752	-0.0036422	0.0555843
-6.50044	2.11282	0.192798	0.0302421	-0.0202208	-0.22253	-0.225367	0.0679414	0.0157971	-0.133134	-0.161289	-0.11609	-0.108579	-0.18648	-0.100537	0.0823091	0.115353
-5.67531	3.03191	-0.255196	0.0506461	0.0432591	-0.153206	-0.410466	0.276102	-0.0230605	-0.056484	-0.220861	-0.11782	0.0198296	-0.39586	-0.00506138	0.0840908	0.0169867
-5.25752	3.01644	-0.275128	0.125348	-0.0182423	-0.064011	-0.447159	0.33844	0.0372191	-0.0584295	-0.156061	-0.175991	0.0859869	-0.463976	-0.0283048	0.137015	0.0265418
-5.3939	2.69569	-0.139572	0.182958	-0.0492194	-0.0183036	-0.449777	0.440703	0.0407888	-0.00438626	-0.129015	-0.173487	0.0570237	-0.433723	-0.110701	0.214317	0.0689638
-4.91003	2.43536	-0.247741	0.716065	0.116861	-0.184948	-0.332032	0.36817	-0.128102	0.103862	-0.151126	-0.165086	0.074732	-0.326211	-0.210443	0.0617237	-0.0156455
-4.11168	2.40391	-0.48595	0.712281	0.0981461	-0.273779	-0.33548	0.239671	-0.133049	-0.0325334	-0.155292	-0.220834	0.130604	-0.362381	-0.234235	0.0850058	-0.0559164
-3.95513	2.54491	-0.562169	0.847171	0.000720292	-0.357028	-0.577046	0.208026	-0.193218	-0.0852249	-0.180371	-0.27803	0.279694	-0.322922	-0.189331	0.158826	-0.000153156
