0	0
1	1
2	2
2	3
3	4
3	5
4	6
5	7
6	8
6	9
7	10
7	11
8	12
8	13
9	14
9	15
10	16
11	17
11	18
12	19
13	19
14	20
14	21
15	22
16	23
17	24
18	24
19	25
20	25
21	26
22	26
23	27
24	27
25	28
26	28
27	29
28	30
28	31
29	32
30	32
31	33
32	33
33	34
34	34
35	35
36	35
37	36
37	37
38	38
38	39
39	40
39	41
40	42
40	43
41	44
42	45
42	46
43	47
44	47
45	48
45	49
46	50
47	50
48	51
49	52
50	52
51	53
52	53
53	54
54	55
54	56
55	57
55	58
56	59
57	60
58	61
59	61
60	62
60	63
61	64
61	65
62	66
62	67
63	68
64	68
65	69
66	70
67	70
68	71
68	72
69	73
69	74
70	75
70	76
71	77
71	78
72	79
72	80
73	81
73	82
74	83
75	84
75	85
76	86
76	87
77	88
78	89
78	90
79	91
80	91
81	92
82	92
83	93
83	94
84	95
84	96
85	97
86	97
87	98
88	99
89	100
89	101
90	102
90	103
91	104
91	105
92	106
93	106
94	107
95	108
96	109
97	110
98	111
99	111
100	112
101	112
102	113
103	113
104	114
105	115
106	115
107	116
107	117
108	118
109	119
109	120
110	121
110	122
111	123
111	124
112	125
112	126
113	127
114	127
115	128
115	129
116	130
116	131
117	132
117	133
118	134
119	135
119	136
120	137
120	138
121	139
121	140
122	141
123	142
124	142
125	143
126	143
127	144
128	145
129	146
130	147
131	148
132	149
133	149
134	150
135	150
136	151
137	151
138	152
139	153
140	154
140	155
141	156
141	157
142	158
142	159
143	160
143	161
144	162
144	163
145	164
145	165
146	166
147	167
147	168
148	169
149	170
150	170
151	171
152	171
153	172
153	173
154	174
154	175
155	176
155	177
156	178
157	178
158	179
158	180
159	181
160	182
161	183
161	184
162	185
163	186
163	187
164	188
165	188
166	189
167	189
168	190
169	191
169	192
170	193
171	194
172	194
173	195
173	196
174	197
174	198
175	199
175	200
176	201
177	202
178	202
179	203
180	204
181	204
182	205
183	206
183	207
184	208
184	209
185	210
185	211
186	212
186	213
187	214
187	215
188	216
188	217
189	218
189	219
190	220
190	221
191	222
191	223
192	224
192	225
193	226
193	227
194	228
194	229
195	230
195	231
196	232
197	233
198	233
199	234
200	235
201	236
202	236
203	237
203	238
204	239
204	240
205	241
205	242
206	243
206	244
207	245
207	246
208	247
208	248
209	249
209	250
210	251
211	252
212	252
213	253
214	253
215	254
215	255
216	256
217	256
218	257
219	257
220	258
221	258
222	259
222	260
223	261
223	262
224	263
225	264
226	265
227	266
228	267
229	267
230	268
231	268
232	269
233	269
234	270
234	271
235	272
235	273
236	274
236	275
237	276
238	276
239	277
240	277
241	278
241	279
242	280
242	281
243	282
243	283
244	284
244	285
245	286
245	287
246	288
246	289
247	290
247	291
248	292
248	293
249	294
250	295
250	296
251	297
251	298
252	299
252	300
253	301
254	301
255	302
256	302
257	303
258	304
259	304
260	305
260	306
261	307
261	308
262	309
262	310
263	311
263	312
264	313
264	314
265	315
265	316
266	317
266	318
267	319
267	320
268	321
268	322
269	323
269	324
270	325
270	326
271	327
271	328
272	329
272	330
273	331
274	332
275	332
276	333
277	333
278	334
279	334
280	335
281	336
281	337
282	338
283	339
283	340
284	341
285	342
285	343
286	344
286	345
287	346
287	347
288	348
288	349
289	350
289	351
290	352
290	353
291	354
291	355
292	356
292	357
293	358
293	359
294	360
294	361
295	362
295	363
296	364
297	364
298	365
298	366
299	367
299	368
300	369
300	370
301	371
302	372
303	372
304	373
305	373
306	374
307	374
308	375
309	375
310	376
311	376
312	377
313	377
314	378
314	379
315	380
315	381
316	382
316	383
317	384
317	385
318	386
319	387
320	388
320	389
321	390
321	391
322	392
322	393
323	394
324	395
324	396
325	397
326	398
326	399
327	400
328	401
329	401
330	402
331	403
332	403
333	404
334	404
335	405
336	405
337	406
338	406
339	407
340	407
341	408
342	408
343	409
344	409
345	410
346	410
347	411
348	411
349	412
350	412
351	413
352	413
353	414
354	415
355	415
356	416
357	417
357	418
358	419
358	420
359	421
359	422
360	423
360	424
361	425
362	426
363	427
364	427
365	428
366	428
367	429
368	429
369	430
370	430
371	431
371	432
372	433
372	434
373	435
373	436
374	437
374	438
375	439
375	440
376	441
377	441
378	442
379	442
380	443
381	443
382	444
383	444
384	445
385	446
386	447
386	448
387	449
387	450
388	451
389	452
390	452
391	453
391	454
392	455
393	455
394	456
395	457
396	457
397	458
398	459
399	460
399	461
400	462
401	463
401	464
402	465
402	466
403	467
403	468
404	469
404	470
405	471
405	472
406	473
406	474
407	475
407	476
408	477
408	478
409	479
409	480
410	481
410	482
411	483
411	484
412	485
413	486
413	487
414	488
414	489
415	490
415	491
416	492
416	493
417	494
418	495
419	496
419	497
420	498
421	499
421	500
422	501
423	502
424	503
424	504
425	505
425	506
426	507
426	508
427	509
427	510
428	511
428	512
429	513
429	514
430	515
430	516
431	517
431	518
432	519
432	520
433	521
433	522
434	523
435	524
436	525
437	526
438	526
439	527
440	527
441	528
441	529
442	530
442	531
443	532
444	533
445	534
445	535
446	536
446	537
447	538
447	539
448	540
448	541
449	542
450	543
450	544
451	545
451	546
452	547
453	547
454	548
455	549
456	549
457	550
458	550
459	551
460	552
461	553
461	554
462	555
462	556
463	557
463	558
464	559
465	559
466	560
467	560
468	561
469	562
469	563
470	564
471	564
472	565
472	566
473	567
474	568
474	569
475	570
476	571
477	571
478	572
478	573
479	574
480	574
481	575
482	575
483	576
483	577
484	578
484	579
485	580
485	581
486	582
486	583
487	584
487	585
488	586
488	587
489	588
489	589
490	590
491	591
492	592
493	593
494	594
495	594
496	595
497	596
498	596
499	597
499	598
500	599
500	600
501	601
502	602
503	603
504	604
505	605
506	605
507	606
508	606
509	607
510	607
511	608
511	609
512	610
513	610
514	611
514	612
515	613
516	614
516	615
517	616
517	617
518	618
518	619
519	620
519	621
520	622
520	623
521	624
521	625
522	626
522	627
523	628
524	629
525	630
525	631
526	632
527	632
528	633
528	634
529	635
530	635
531	636
532	636
533	637
534	637
535	638
536	638
537	639
538	640
538	641
539	642
540	643
540	644
541	645
541	646
542	647
542	648
543	649
543	650
544	651
544	652
545	653
545	654
546	655
546	656
547	657
547	658
548	659
548	660
549	661
549	662
550	663
550	664
551	665
551	666
552	667
552	668
553	669
553	670
554	671
554	672
555	673
555	674
556	675
556	676
557	677
557	678
558	679
558	680
559	681
559	682
560	683
560	684
561	685
561	686
562	687
562	688
563	689
563	690
564	691
564	692
565	693
565	694
566	695
566	696
567	697
567	698
568	699
568	700
569	701
569	702
570	703
571	704
572	705
572	706
573	707
574	708
575	708
576	709
577	709
578	710
579	710
580	711
581	712
581	713
582	714
582	715
583	716
584	717
584	718
585	719
585	720
586	721
587	722
588	722
589	723
590	723
591	724
592	724
593	725
594	725
595	726
596	726
597	727
598	727
599	728
600	728
601	729
602	729
603	730
604	730
605	731
606	731
607	732
608	732
609	733
609	734
610	735
610	736
611	737
611	738
612	739
613	739
614	740
615	741
615	742
616	743
617	743
618	744
618	745
619	746
