0	0
1	1
1	2
2	3
3	3
4	4
5	4
6	5
7	5
8	6
8	7
9	8
9	9
10	10
10	11
11	12
11	13
12	14
12	15
13	16
13	17
14	18
14	19
15	20
15	21
16	22
16	23
17	24
17	25
18	26
18	27
19	28
19	29
20	30
21	31
21	32
22	33
23	34
23	35
24	36
24	37
25	38
25	39
26	40
26	41
27	42
27	43
28	44
28	45
29	46
29	47
30	48
30	49
31	50
31	51
32	52
33	53
34	54
35	55
35	56
36	57
37	58
38	58
39	59
39	60
40	61
40	62
41	63
41	64
42	65
42	66
43	67
43	68
44	69
45	69
46	70
46	71
47	72
48	72
49	73
49	74
50	75
50	76
51	77
51	78
52	79
52	80
53	81
53	82
54	83
54	84
55	85
55	86
56	87
57	88
58	88
59	89
59	90
60	91
60	92
61	93
61	94
62	95
62	96
63	97
64	97
65	98
66	98
67	99
68	99
69	100
70	101
71	102
71	103
72	104
73	105
74	106
74	107
75	108
75	109
76	110
77	111
78	111
79	112
79	113
80	114
80	115
81	116
81	117
82	118
82	119
83	120
83	121
84	122
85	123
85	124
86	125
86	126
87	127
87	128
88	129
88	130
89	131
89	132
90	133
91	133
92	134
93	135
94	136
95	137
96	138
96	139
97	140
98	140
99	141
100	141
101	142
102	142
103	143
104	143
105	144
106	144
107	145
108	145
109	146
110	147
111	148
111	149
112	150
113	151
113	152
114	153
115	153
116	154
117	155
117	156
118	157
119	158
119	159
120	160
120	161
121	162
121	163
122	164
122	165
123	166
123	167
124	168
124	169
125	170
125	171
126	172
126	173
127	174
127	175
128	176
128	177
129	178
129	179
130	180
130	181
131	182
131	183
132	184
132	185
133	186
134	187
134	188
135	189
136	190
136	191
137	192
137	193
138	194
139	195
140	196
140	197
141	198
142	198
143	199
143	200
144	201
144	202
145	203
145	204
146	205
146	206
147	207
147	208
148	209
148	210
149	211
149	212
150	213
150	214
151	215
151	216
152	217
153	217
154	218
155	218
156	219
157	219
158	220
158	221
159	222
159	223
160	224
160	225
161	226
162	226
163	227
164	228
165	229
165	230
166	231
167	232
168	233
169	233
170	234
171	234
172	235
173	235
174	236
175	236
176	237
177	238
177	239
178	240
179	240
180	241
181	241
182	242
183	242
184	243
184	244
185	245
185	246
186	247
186	248
187	249
187	250
188	251
188	252
189	253
189	254
190	255
190	256
191	257
191	258
192	259
192	260
193	261
193	262
194	263
194	264
195	265
195	266
196	267
196	268
197	269
197	270
198	271
198	272
199	273
199	274
200	275
200	276
201	277
201	278
202	279
202	280
203	281
204	282
205	282
206	283
207	284
207	285
208	286
209	287
210	287
211	288
211	289
212	290
213	291
213	292
214	293
214	294
215	295
215	296
216	297
216	298
217	299
217	300
218	301
218	302
219	303
219	304
220	305
221	306
222	307
223	307
224	308
224	309
225	310
226	311
226	312
227	313
227	314
228	315
228	316
229	317
230	317
231	318
232	319
233	320
234	321
235	321
236	322
237	322
238	323
239	323
240	324
241	324
242	325
243	325
244	326
245	326
246	327
247	328
248	328
249	329
250	329
251	330
252	331
253	332
254	332
255	333
256	333
257	334
257	335
258	336
258	337
259	338
259	339
260	340
260	341
261	342
262	342
263	343
264	343
265	344
266	344
267	345
267	346
268	347
268	348
269	349
270	350
271	350
272	351
273	352
274	352
275	353
276	353
277	354
278	354
279	355
280	355
281	356
282	356
283	357
284	357
285	358
286	358
287	359
288	359
289	360
289	361
290	362
290	363
291	364
292	365
293	365
294	366
295	366
296	367
297	367
298	368
298	369
299	370
299	371
300	372
300	373
301	374
301	375
302	376
302	377
303	378
303	379
304	380
304	381
305	382
305	383
306	384
306	385
307	386
307	387
308	388
308	389
309	390
309	391
310	392
310	393
311	394
311	395
312	396
313	396
314	397
315	398
315	399
316	400
316	401
317	402
318	402
319	403
319	404
320	405
321	406
322	407
323	408
324	408
325	409
326	409
327	410
327	411
328	412
328	413
329	414
330	415
330	416
331	417
332	418
333	418
334	419
335	419
336	420
337	420
338	421
339	421
340	422
341	422
342	423
342	424
343	425
343	426
344	427
344	428
345	429
346	429
347	430
348	431
348	432
349	433
349	434
350	435
350	436
351	437
352	437
353	438
354	439
354	440
355	441
356	442
357	443
358	443
359	444
360	445
360	446
361	447
361	448
362	449
363	450
364	450
365	451
366	451
367	452
368	452
369	453
370	453
371	454
372	454
373	455
374	455
375	456
376	456
377	457
378	458
379	459
379	460
380	461
380	462
381	463
381	464
382	465
382	466
383	467
383	468
384	469
384	470
385	471
385	472
386	473
386	474
387	475
387	476
388	477
388	478
389	479
389	480
390	481
390	482
391	483
391	484
392	485
392	486
393	487
393	488
394	489
394	490
395	491
395	492
396	493
396	494
397	495
397	496
398	497
398	498
399	499
399	500
400	501
400	502
401	503
401	504
402	505
402	506
403	507
403	508
404	509
404	510
405	511
405	512
406	513
406	514
407	515
407	516
408	517
408	518
409	519
409	520
410	521
410	522
411	523
411	524
412	525
413	526
414	526
415	527
416	528
416	529
417	530
418	531
418	532
419	533
420	534
420	535
421	536
421	537
422	538
423	539
423	540
424	541
424	542
425	543
425	544
426	545
426	546
427	547
428	547
429	548
429	549
430	550
431	551
432	551
433	552
434	552
435	553
436	554
437	554
438	555
439	555
440	556
441	557
442	557
443	558
443	559
444	560
445	561
445	562
446	563
446	564
447	565
447	566
448	567
448	568
449	569
449	570
450	571
450	572
451	573
