0	0
1	1
2	1
3	2
4	2
5	3
6	3
7	4
8	5
9	5
10	6
11	7
11	8
12	9
13	9
14	10
15	10
16	11
17	11
18	12
19	13
19	14
20	15
20	16
21	17
22	18
22	19
23	20
23	21
24	22
24	23
25	24
26	24
27	25
27	26
28	27
28	28
29	29
30	29
31	30
32	30
33	31
34	31
35	32
36	32
37	33
38	33
39	34
40	34
41	35
42	35
43	36
44	36
45	37
46	37
47	38
47	39
48	40
49	41
49	42
50	43
50	44
51	45
51	46
52	47
52	48
53	49
53	50
54	51
55	51
56	52
57	52
58	53
58	54
59	55
60	55
61	56
62	56
63	57
63	58
64	59
64	60
65	61
66	62
67	63
68	64
69	64
70	65
71	65
72	66
73	66
74	67
75	67
76	68
77	68
78	69
78	70
79	71
80	72
81	73
82	73
83	74
83	75
84	76
84	77
85	78
85	79
86	80
86	81
87	82
87	83
88	84
89	85
89	86
90	87
91	87
92	88
93	89
94	90
95	91
96	92
97	93
97	94
98	95
98	96
99	97
99	98
100	99
100	100
101	101
101	102
102	103
103	104
104	105
105	105
106	106
107	107
107	108
108	109
109	109
110	110
111	110
112	111
112	112
113	113
113	114
114	115
114	116
115	117
116	118
117	119
118	119
119	120
120	121
121	122
121	123
122	124
122	125
123	126
123	127
124	128
125	129
126	129
127	130
128	131
129	132
130	133
131	134
131	135
132	136
132	137
133	138
134	139
135	139
136	140
136	141
137	142
138	143
138	144
139	145
140	146
140	147
141	148
142	149
142	150
143	151
144	151
145	152
146	152
147	153
147	154
148	155
148	156
149	157
149	158
150	159
150	160
151	161
151	162
152	163
152	164
153	165
153	166
154	167
154	168
155	169
155	170
156	171
156	172
157	173
157	174
158	175
158	176
159	177
160	178
161	179
162	180
162	181
163	182
164	182
165	183
166	184
167	184
168	185
169	185
170	186
171	186
172	187
173	187
174	188
175	188
176	189
177	189
178	190
179	190
180	191
181	191
182	192
183	193
184	194
184	195
185	196
186	197
186	198
187	199
187	200
188	201
188	202
189	203
189	204
190	205
190	206
191	207
191	208
192	209
192	210
193	211
193	212
194	213
194	214
195	215
195	216
196	217
196	218
197	219
197	220
198	221
198	222
199	223
199	224
200	225
200	226
201	227
201	228
202	229
203	229
204	230
204	231
205	232
206	233
206	234
207	235
208	236
209	236
210	237
211	237
212	238
213	239
213	240
214	241
215	242
215	243
216	244
216	245
217	246
217	247
218	248
218	249
219	250
219	251
220	252
220	253
221	254
221	255
222	256
222	257
223	258
223	259
224	260
224	261
225	262
225	263
226	264
226	265
227	266
227	267
228	268
229	269
229	270
230	271
231	272
232	273
232	274
233	275
234	275
235	276
236	277
237	278
237	279
238	280
238	281
239	282
239	283
240	284
240	285
241	286
241	287
242	288
242	289
243	290
243	291
244	292
244	293
245	294
245	295
246	296
246	297
247	298
247	299
248	300
248	301
249	302
249	303
250	304
251	305
251	306
252	307
252	308
253	309
254	309
255	310
255	311
256	312
256	313
257	314
257	315
258	316
258	317
259	318
259	319
260	320
260	321
261	322
261	323
262	324
262	325
263	326
263	327
264	328
264	329
265	330
265	331
266	332
266	333
267	334
267	335
268	336
268	337
269	338
270	339
271	339
272	340
273	340
274	341
275	341
276	342
277	342
278	343
279	343
280	344
281	345
281	346
282	347
283	347
284	348
284	349
285	350
286	351
286	352
287	353
287	354
288	355
289	355
290	356
291	357
292	358
293	359
294	359
295	360
296	360
297	361
297	362
298	363
298	364
299	365
299	366
300	367
300	368
301	369
302	369
303	370
304	370
305	371
306	372
307	373
308	374
309	374
310	375
310	376
311	377
311	378
312	379
313	380
313	381
314	382
315	382
316	383
316	384
317	385
318	386
319	387
319	388
320	389
321	389
322	390
322	391
323	392
323	393
324	394
324	395
325	396
325	397
326	398
326	399
327	400
327	401
328	402
328	403
329	404
329	405
330	406
330	407
331	408
332	408
333	409
334	409
335	410
336	410
337	411
338	411
339	412
340	412
341	413
342	413
343	414
344	415
344	416
345	417
346	417
347	418
348	419
348	420
349	421
349	422
350	423
351	424
352	424
353	425
354	426
355	427
355	428
356	429
356	430
357	431
357	432
358	433
358	434
359	435
359	436
360	437
360	438
361	439
361	440
362	441
362	442
363	443
364	444
365	444
366	445
366	446
367	447
368	448
369	448
370	449
370	450
371	451
372	451
373	452
373	453
374	454
374	455
375	456
376	456
377	457
378	457
379	458
380	459
380	460
381	461
382	461
383	462
383	463
384	464
385	464
386	465
387	465
388	466
389	466
390	467
391	467
392	468
393	469
393	470
394	471
395	471
396	472
397	472
398	473
399	473
400	474
401	474
402	475
403	475
404	476
405	476
406	477
407	477
408	478
408	479
409	480
410	480
411	481
412	481
413	482
414	482
415	483
416	483
417	484
418	485
418	486
419	487
419	488
420	489
420	490
421	491
422	491
423	492
424	493
425	494
425	495
426	496
427	497
428	497
429	498
430	498
431	499
432	499
433	500
433	501
434	502
434	503
435	504
436	504
437	505
438	506
439	507
440	507
441	508
442	508
443	509
444	509
445	510
446	510
447	511
448	511
449	512
450	513
451	514
452	514
453	515
454	516
454	517
455	518
455	519
456	520
456	521
457	522
458	523
459	524
460	525
461	525
462	526
463	526
464	527
465	527
466	528
467	528
468	529
469	529
470	530
471	530
472	531
473	531
474	532
475	532
476	533
476	534
477	535
477	536
478	537
478	538
479	539
479	540
480	541
480	542
481	543
481	544
482	545
482	546
483	547
483	548
484	549
485	550
486	550
487	551
488	552
489	552
490	553
491	553
492	554
493	554
494	555
495	556
496	557
496	558
497	559
498	559
499	560
499	561
500	562
500	563
501	564
502	565
503	565
504	566
505	566
506	567
507	567
508	568
509	568
510	569
511	569
512	570
513	570
514	571
515	572
515	573
516	574
516	575
517	576
518	577
518	578
519	579
519	580
520	581
520	582
521	583
521	584
522	585
522	586
523	587
523	588
524	589
524	590
525	591
526	591
527	592
528	592
529	593
530	593
531	594
532	594
533	595
534	595
535	596
536	596
537	597
538	597
539	598
540	598
541	599
542	599
543	600
544	600
545	601
546	601
547	602
548	602
549	603
550	604
551	604
552	605
552	606
553	607
553	608
554	609
554	610
555	611
555	612
556	613
556	614
557	615
557	616
558	617
558	618
559	619
560	620
561	621
562	621
563	622
564	623
565	623
566	624
567	624
568	625
569	625
570	626
571	627
572	627
573	628
574	628
575	629
576	629
577	630
578	630
579	631
580	631
581	632
582	632
583	633
584	633
585	634
586	634
587	635
588	636
589	636
590	637
591	637
592	638
593	638
594	639
595	639
596	640
597	640
598	641
599	641
600	642
601	643
602	644
602	645
603	646
603	647
604	648
604	649
605	650
605	651
606	652
607	653
607	654
608	655
608	656
609	657
610	658
611	659
611	660
612	661
612	662
613	663
613	664
614	665
615	665
616	666
617	667
618	668
619	668
620	669
621	669
622	670
623	670
624	671
625	671
626	672
627	673
627	674
628	675
629	675
630	676
630	677
631	678
631	679
632	680
632	681
633	682
634	683
634	684
635	685
636	686
637	687
638	687
639	688
639	689
640	690
641	691
642	692
643	692
644	693
645	694
646	694
647	695
648	695
649	696
649	697
650	698
650	699
651	700
651	701
652	702
653	702
654	703
655	704
656	705
656	706
657	707
657	708
658	709
658	710
659	711
660	712
660	713
661	714
662	715
662	716
663	717
663	718
664	719
664	720
665	721
665	722
666	723
667	724
668	725
668	726
669	727
670	727
671	728
672	728
673	729
674	729
675	730
676	731
677	732
677	733
678	734
678	735
679	736
679	737
680	738
680	739
681	740
681	741
682	742
682	743
683	744
684	745
684	746
685	747
686	747
687	748
688	748
689	749
690	749
691	750
692	751
693	751
694	752
695	753
696	754
696	755
697	756
697	757
698	758
698	759
699	760
699	761
700	762
700	763
701	764
701	765
702	766
702	767
703	768
704	769
705	770
705	771
706	772
707	772
708	773
709	773
710	774
711	774
712	775
713	776
713	777
714	778
715	779
716	779
717	780
718	780
719	781
720	781
721	782
722	782
723	783
724	784
725	784
726	785
726	786
727	787
727	788
728	789
728	790
729	791
729	792
730	793
730	794
731	795
731	796
732	797
733	797
734	798
735	799
735	800
736	801
737	801
738	802
738	803
739	804
739	805
740	806
740	807
741	808
742	808
743	809
744	810
744	811
745	812
746	813
747	814
748	815
748	816
749	817
750	818
750	819
751	820
751	821
752	822
752	823
753	824
753	825
754	826
754	827
755	828
755	829
756	830
756	831
757	832
757	833
758	834
758	835
759	836
760	836
761	837
762	837
763	838
764	838
765	839
766	839
767	840
768	841
769	841
770	842
771	842
772	843
773	843
774	844
775	845
776	846
777	847
