0	0
1	1
2	1
3	2
4	2
5	3
6	3
7	4
8	4
9	5
10	5
11	6
12	7
13	7
14	8
15	8
16	9
17	9
18	10
19	10
20	11
21	11
22	12
23	12
24	13
25	13
26	14
27	14
28	15
29	15
30	16
31	16
32	17
33	17
34	18
34	19
35	20
35	21
36	22
36	23
37	24
38	25
38	26
39	27
40	27
41	28
42	28
43	29
44	29
45	30
46	30
47	31
48	31
49	32
50	32
51	33
52	33
53	34
54	34
55	35
56	35
57	36
57	37
58	38
58	39
59	40
60	41
61	42
62	42
63	43
63	44
64	45
64	46
65	47
65	48
66	49
66	50
67	51
68	52
68	53
69	54
69	55
70	56
71	57
72	58
72	59
73	60
73	61
74	62
75	62
76	63
77	63
78	64
78	65
79	66
80	67
81	67
82	68
83	69
84	69
85	70
86	70
87	71
88	71
89	72
90	72
91	73
92	73
93	74
93	75
94	76
95	76
96	77
97	78
98	79
99	80
100	80
101	81
101	82
102	83
102	84
103	85
103	86
104	87
105	88
106	89
107	90
108	90
109	91
110	91
111	92
112	93
113	94
114	94
115	95
116	96
117	97
118	98
119	98
120	99
121	99
122	100
123	100
124	101
125	101
126	102
127	103
127	104
128	105
128	106
129	107
129	108
130	109
130	110
131	111
132	111
133	112
134	113
135	114
136	114
137	115
138	116
138	117
139	118
140	118
141	119
142	119
143	120
144	120
145	121
145	122
146	123
146	124
147	125
147	126
148	127
148	128
149	129
149	130
150	131
150	132
151	133
151	134
152	135
152	136
153	137
153	138
154	139
154	140
155	141
156	142
156	143
157	144
157	145
158	146
158	147
159	148
159	149
160	150
160	151
161	152
162	152
163	153
164	153
165	154
166	154
167	155
168	155
169	156
170	156
171	157
172	157
173	158
174	159
175	159
176	160
177	160
178	161
179	161
180	162
181	163
181	164
182	165
183	166
184	167
184	168
185	169
185	170
186	171
187	172
188	172
189	173
190	173
191	174
192	174
193	175
194	175
195	176
196	176
197	177
198	177
199	178
200	178
201	179
201	180
202	181
203	182
204	182
205	183
206	184
206	185
207	186
208	186
209	187
210	187
211	188
212	189
213	189
214	190
215	190
216	191
216	192
217	193
217	194
218	195
218	196
219	197
219	198
220	199
220	200
221	201
221	202
222	203
222	204
223	205
224	206
224	207
225	208
225	209
226	210
227	210
228	211
229	211
230	212
231	213
231	214
232	215
232	216
233	217
233	218
234	219
235	219
236	220
236	221
237	222
238	223
238	224
239	225
239	226
240	227
240	228
241	229
241	230
242	231
242	232
243	233
243	234
244	235
244	236
245	237
245	238
246	239
246	240
247	241
247	242
248	243
248	244
249	245
249	246
250	247
250	248
251	249
251	250
252	251
252	252
253	253
253	254
254	255
254	256
255	257
255	258
256	259
256	260
257	261
257	262
258	263
258	264
259	265
260	266
260	267
261	268
261	269
262	270
262	271
263	272
263	273
264	274
264	275
265	276
265	277
266	278
266	279
267	280
267	281
268	282
268	283
269	284
269	285
270	286
271	287
271	288
272	289
272	290
273	291
274	292
274	293
275	294
276	295
276	296
277	297
277	298
278	299
278	300
279	301
279	302
280	303
280	304
281	305
282	306
282	307
283	308
284	308
285	309
285	310
286	311
287	312
288	313
289	313
290	314
291	315
292	315
293	316
294	316
295	317
296	317
297	318
298	318
299	319
300	319
301	320
302	320
303	321
304	321
305	322
306	322
307	323
308	323
309	324
310	325
310	326
311	327
311	328
312	329
312	330
313	331
313	332
314	333
314	334
315	335
315	336
316	337
316	338
317	339
317	340
318	341
318	342
319	343
319	344
320	345
320	346
321	347
321	348
322	349
322	350
323	351
323	352
324	353
324	354
325	355
326	356
326	357
327	358
327	359
328	360
329	361
330	362
330	363
331	364
332	364
333	365
334	365
335	366
336	366
337	367
337	368
338	369
338	370
339	371
340	371
341	372
341	373
342	374
343	375
344	376
345	376
346	377
347	377
348	378
349	378
350	379
351	380
352	381
352	382
353	383
353	384
354	385
354	386
355	387
356	388
356	389
357	390
357	391
358	392
359	392
360	393
360	394
361	395
362	395
363	396
364	396
365	397
366	397
367	398
368	398
369	399
370	399
371	400
371	401
372	402
373	402
374	403
374	404
375	405
375	406
376	407
377	407
378	408
378	409
379	410
379	411
380	412
381	412
382	413
383	414
383	415
384	416
385	416
386	417
387	417
388	418
389	418
390	419
391	419
392	420
393	420
394	421
395	421
396	422
397	422
398	423
399	423
400	424
401	424
402	425
403	425
404	426
405	426
406	427
406	428
407	429
408	429
409	430
410	430
411	431
412	431
413	432
414	432
415	433
416	433
417	434
418	434
419	435
420	435
421	436
421	437
422	438
422	439
423	440
424	440
425	441
426	442
426	443
427	444
428	444
429	445
429	446
430	447
431	447
432	448
433	449
433	450
434	451
435	452
435	453
436	454
437	455
438	455
439	456
440	457
441	458
442	458
443	459
444	459
445	460
446	460
447	461
448	461
449	462
450	462
451	463
452	463
453	464
454	464
455	465
456	465
457	466
458	466
459	467
460	467
461	468
462	468
463	469
464	469
465	470
466	470
467	471
